"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08","WT09"
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-02-20","7.61",,"0.29","3.7","33.1","17","26","7","   90","  100","16.1","25.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-02-21","9.40",,"0.04","0.7","35.8","26","32","23","  270","  270","21.0","32.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-02-22","4.25",,"0.00","0.0","35.0","29","33","20","  260","  210","10.1","16.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-02-23","8.05",,"0.11","1.7","35.0","26","32","18","  110","  110","16.1","30.0","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-02-24","17.22",,"0.85","5.3","35.8","32","34","23","  310","  290","35.1","55.0","    1","    1",,"    1","    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-02-25","16.11",,"0.63","7.4","37.0","18","23","7","  290","  290","35.1","59.9","    1","    1",,,"    1","    1"
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-02-26","4.92",,"0.14","0.6","40.9","7","13","0","  280","  260","15.0","21.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-02-27","3.80",,"0.12","1.1","40.9","10","19","4","  120","  120","8.9","14.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-02-28","3.80",,"0.00","0.1","40.2","9","22","-4","  200","  200","15.0","21.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-01","3.36",,"0.00","0.0","40.2","17","29","4","  320","  320","13.0","17.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-02","8.72",,"0.06","1.0","39.0","21","25","15","  320","  310","19.9","29.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-03","7.38",,"0.05","1.1","39.0","13","15","-1","  320","  270","15.0","21.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-04","4.70",,"0.02","0.4","39.0","1","10","-10","  250","  240","15.0","21.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-05","6.49",,"0.02","0.2","39.0","2","14","-6","  300","  300","17.0","28.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-06","4.70",,"0.00","0.0","39.0","5","14","-8","  280","  270","16.1","23.9","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-07","8.05",,"0.01","0.1","39.0","8","16","-2","  310","  310","19.9","29.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-08","2.68",,"0.00","0.0","38.2","10","30","-6","  290","  280","10.1","14.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-09","9.62",,"0.00","0.0","38.2","19","32","7","  120","  110","19.9","33.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-10","12.75",,"0.42","5.2","39.0","31","33","28","  280","  280","23.9","40.0","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-11","14.99",,"0.09","1.4","40.9","27","30","19","  280","  270","25.1","40.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-12","5.37",,"0.00","0.0","40.2","22","37","7","  210","  210","16.1","23.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-13","8.05",,"0.30","0.2","39.0","34","37","32","  120","  120","17.0","29.1","    1","    1",,"    1",,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-14","9.84",,"0.12","0.0","38.2","38","43","35","  110","  110","18.1","28.0","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-15","15.43",,"0.15","0.7","33.1","33","40","25","  290","  290","23.9","36.9","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-16","10.51",,"0.05","0.9","33.1","23","25","18","  290","  310","21.9","34.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-17","5.14",,"0.00","0.0","33.9","24","35","13","  320","  190","13.0","19.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-18","3.13",,"0.05","0.5","33.1","24","35","14","  290","  270","10.1","15.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-19","5.14",,"0.00","0.0","33.9","27","42","13","  200","  200","18.1","25.1","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-20","3.80",,"0.07","0.0","31.9","35","41","31","  210",,"8.1",,"    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-21","6.71",,"0.01","0.1","31.1","36","38","34","  320","  310","15.0","21.9","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-22","12.30",,"0.00","0.0","29.9","31","35","20","  310","  310","23.9","35.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-23","6.71",,"0.00","0.0","29.9","28","44","15","  250","  220","15.0","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-24","7.61",,"0.00","0.0","29.1","33","39","23","  320","  320","17.0","25.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-25","9.17",,"0.00","0.0","29.1","25","32","17","  310","  310","23.0","36.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-26","4.03",,"0.00","0.0","28.0","29","42","14","  200","  200","14.1","21.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-27","6.93",,"0.02","0.1","28.0","33","45","23","  210","  210","18.1","29.1",,,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-28","12.08",,"0.00","0.0","28.0","42","46","28","  230","  230","23.0","32.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-29","4.47",,"0.00","0.0","25.2","32","40","22","  320","  290","12.1","18.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-30","9.84",,"0.00","0.2","25.2","30","40","22","  310","  320","23.9","36.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-03-31","11.41",,"0.00","0.2","25.2","22","27","17","  320","  330","23.9","36.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-01","7.61",,"0.02","0.3","24.0","26","38","15","  230","  220","21.9","30.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-02","6.71",,"0.11","0.5","24.0","35","41","31","  210","  200","17.0","25.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-03","15.21",,"0.03","0.1","24.0","33","35","23","  300","  300","28.0","45.0","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-04","4.47",,"0.00","0.0","22.8","29","37","17","  260","  120","10.1","15.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-05","5.37",,"0.08","0.8","22.8","31","37","29","  120","  120","13.0","19.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-06","2.24",,"0.01","0.0","22.8","38","45","31","  140","   70","6.9","10.1","    1","    1",,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-07","7.16",,"0.61","0.0","22.0","40","43","38","  100","  110","13.0","25.1","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-08","4.70",,"0.43","0.0","18.9","40","44","36","  310","  300","14.1","19.9","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-09","7.61",,"0.46","0.5","18.1","37","39","34","   20","   20","14.1","19.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-10","6.04",,"0.00","0.0","18.1","34","39","29","  310","  330","14.1","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-11","10.96",,"0.02","0.2","16.9","32","35","28","  130","  110","23.0","36.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-12","13.65",,"0.63","0.1","16.9","36","45","34","  230","  240","25.9","38.9","    1",,"    1","    1",,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-13","11.18",,"0.01","0.0","16.1","36","38","32","  240","  240","21.9","33.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-14","4.92",,"0.00","0.0","16.1","35","46","28","   40","   40","12.1","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-15","8.05",,"0.00","0.0","15.0","40","44","30","  300","  290","18.1","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-16","3.80",,"0.00","0.0","13.0","38","48","30","  150","  100","10.1","15.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-17","8.05",,"0.38","0.0","11.8","40","50","30","  140","  100","16.1","27.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-18","6.26",,"0.46","0.0","9.1","42","44","39","  100","   90","15.0","25.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-19","8.50",,"0.00","0.0","7.1","43","50","33","  310","  300","17.0","25.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-20","3.13",,"0.00","0.0","5.1","45","63","29","  290","  270","10.1","14.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-21","2.46",,"0.01","0.0","2.0","50","57","45","  270","   90","8.9","12.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-22","7.38",,"0.43","0.0","1.2","47","55","42","   80","   70","16.1","25.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-23","9.84",,"0.67","0.0","0.0","44","50","36","  320","  310","23.0","36.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-24","6.04",,"0.00","0.0","0.0","45","61","31","  230","  200","15.0","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-25","4.25",,"0.03","0.0","0.0","49","59","42","  110","  120","8.9","14.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-26","13.42",,"0.03","0.5","0.0","44","53","30","  300","  330","33.1","51.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-27","14.99",,"0.00","0.0","0.0","33","38","30","  310","  320","29.1","42.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-28","6.71",,"0.00","0.0","0.0","39","49","30","  310","  280","16.1","25.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-29","6.49",,"0.04","0.1","0.0","39","44","34","  130","  130","15.0","27.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-04-30","5.37",,"0.00","0.0","0.0","42","53","35","  150","  160","14.1","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-01","10.07",,"0.40","1.2","0.0","40","45","35","   60","   60","18.1","33.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-02","5.14",,"0.00","0.0","0.0","38","42","35","  130","  120","12.1","18.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-03","5.37",,"0.00","0.0","0.0","41","51","34","  270","  290","15.0","21.0","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-04","3.80",,"0.00","0.0","0.0","44","65","29","  230","  240","13.0","19.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-05","6.71",,"0.05","0.0","0.0","51","70","39","  300","  220","17.0","25.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-06","8.72",,"0.00","0.0","0.0","45","55","35","  320","  310","21.9","32.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-07","7.83",,"0.00","0.0","0.0","40","49","32","  290","  310","16.1","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-08","8.50",,"0.12","0.0","0.0","43","57","29","  110","  100","21.9","36.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-09","9.62",,"0.88","0.0","0.0","44","47","38","  110","  120","23.0","40.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-10","11.41",,"0.00","0.0","0.0","41","45","35","  310","  320","21.9","32.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-11","3.13",,"0.00","0.0","0.0","44","59","31","  190","  190","16.1","19.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-12","5.59",,"0.00","0.0","0.0","49","60","36","  140","   90","16.1","25.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-13","6.49",,"0.00","0.0","0.0","52","63","40","  320","  320","16.1","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-14","4.47",,"0.00","0.0","0.0","53","72","36","  310","  310","16.1","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-15","8.72",,"0.00","0.0","0.0","54","64","38","  310","  300","21.9","33.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-16","6.93",,"0.24","0.0","0.0","43","49","37","  300","  300","16.1","23.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-17","9.84",,"0.00","0.0","0.0","44","49","36","  300","  310","21.0","29.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-18","5.37",,"0.62","0.0","0.0","44","50","35","  120","  130","14.1","21.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-19","8.05",,"1.28","0.0","0.0","46","47","44","   80","  110","15.0","25.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-20","10.96",,"0.04","0.0","0.0","47","53","39","  300","  310","21.9","35.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-21","6.26",,"0.00","0.0","0.0","51","65","38","  310","  300","14.1","19.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-22","9.62",,"0.35","0.0","0.0","53","58","49","  130","  120","21.0","38.0","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-23","8.95",,"0.00","0.0","0.0","53","66","43","  310","  340","19.9","28.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-24","6.93",,"0.01","0.0","0.0","52","65","41","  150","  140","16.1","23.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-25","9.40",,"0.08","0.0","0.0","55","74","49","  220","  220","23.9","35.1","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-26","8.50",,"0.00","0.0","0.0","56","69","44","  310","  320","17.0","27.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-27","4.92",,"0.06","0.0","0.0","49","50","45","   60","   70","10.1","17.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-28","5.82",,"0.02","0.0","0.0","53","65","42","  310","  330","13.0","18.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-29","4.92",,"0.00","0.0","0.0","56","73","41","  280","  330","15.0","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-30","8.28",,"0.00","0.0","0.0","53","63","42","  310","  320","23.0","33.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-05-31","5.37",,"0.02","0.0","0.0","49","60","38","  130","  150","16.1","23.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-01","5.37",,"0.00","0.0","0.0","54","69","42","  300","  320","15.0","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-02","12.97",,"0.00","0.0","0.0","47","52","39","  310","  310","28.0","42.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-03","8.50",,"0.00","0.0","0.0","47","57","38","  300","  280","19.9","29.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-04","4.03",,"0.58","0.0","0.0","47","53","45","  150","  150","12.1","18.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-05","5.82",,"0.60","0.0","0.0","53","65","48","  310","  290","15.0","21.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-06","4.25",,"0.00","0.0","0.0","59","73","43","  300","  290","12.1","17.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-07","2.91",,"0.00","0.0","0.0","64","82","45","  190","  100","10.1","14.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-08","6.71",,"0.00","0.0","0.0","67","79","54","  150","  140","19.9","30.0",,,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-09","6.49",,"1.05","0.0","0.0","65","75","54","  130","  120","15.0","25.9","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-10","9.84",,"0.91","0.0","0.0","55","60","46","  290","  320","21.0","31.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-11","5.82",,"0.00","0.0","0.0","57","72","46","  310","  300","14.1","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-12","3.80",,"0.48","0.0","0.0","56","59","48","  300","  300","8.9","14.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-13","9.62",,"0.06","0.0","0.0","53","60","46","  320","  310","21.0","35.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-14","8.95",,"0.23","0.0","0.0","54","72","43","  210","  240","25.1","36.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-15","8.28",,"0.00","0.0","0.0","53","60","44","  300","  300","17.0","23.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-16","4.25",,"0.00","0.0","0.0","55","70","41","  280","  270","10.1","17.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-17","3.13",,"0.00","0.0","0.0","60","76","45","  290","  350","8.9","15.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-18","3.36",,"0.06","0.0","0.0","62","75","52","  280","  290","14.1","21.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-19","4.70",,"0.00","0.0","0.0","62","72","51","  310","  300","12.1","16.1","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-20","7.16",,"0.00","0.0","0.0","62","75","50","  310","   10","14.1","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-21","5.82",,"0.00","0.0","0.0","60","71","48","  310","  310","16.1","23.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-22","2.91",,"0.00","0.0","0.0","62","78","47","  220","  220","12.1","16.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-23","6.04",,"0.00","0.0","0.0","65","78","52","  150","  140","15.0","21.9",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-24","7.61",,"0.95","0.0","0.0","60","62","59","  120","   90","14.1","27.1","    1",,,,"    1",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-25","8.28",,"0.89","0.0","0.0","65","77","58","  270","  260","21.9","36.9","    1",,"    1",,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-26","5.82",,"0.01","0.0","0.0","67","78","58","  310","  310","13.0","21.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-27","4.25",,"0.01","0.0","0.0","71","85","59","  200","  180","14.1","19.0",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-28","4.47",,"0.01","0.0","0.0","70","78","60","  150","  280","12.1","17.0","    1",,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-29","6.71",,"0.00","0.0","0.0","66","77","55","  300","  310","16.1","23.9","    1","    1",,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-06-30","3.80",,"0.00","0.0","0.0","64","78","52","  150","  140","12.1","14.1",,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2019-07-01","3.58",,"0.00","0.0","0.0","67","78","56","  300","  300","10.1","14.1","    1",,,,,
